id,name,country,lat,lon,feature_type,motorway_ref,has_playground,playground_count,match_type,play_type,side,toilets,restaurant,fuel,cafe,picnic,wheelchair,source,verified_source,osm_url,data_retrieved_at,last_verified,WKT,latitude,longitude
way/474076064,Aire de Bosgouet Sud,FR,49.360388,0.860963,services,A13,True,1,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/474076064,2026-06-24,2026-06-24,POINT (0.860963 49.360388),49.360388,0.860963
way/475175080,Aire de la Mayenne,FR,48.095668,-0.696602,services,A81,True,1,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/475175080,2026-06-24,2026-06-24,POINT (-0.696602 48.095668),48.095668,-0.696602
way/475218946,Aire de Montmuran,FR,48.309185,-1.834277,rest_area,,True,1,contained,outdoor,unknown,False,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/475218946,2026-06-24,2026-06-24,POINT (-1.834277 48.309185),48.309185,-1.834277
way/475275295,Aire de Villeray,FR,48.059492,-0.501948,rest_area,A81,True,1,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/475275295,2026-06-24,2026-06-24,POINT (-0.501948 48.059492),48.059492,-0.501948
way/475275326,Aire de Loriolet,FR,48.058257,-0.502708,rest_area,A81,True,1,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/475275326,2026-06-24,2026-06-24,POINT (-0.502708 48.058257),48.058257,-0.502708
way/475277766,Aire de Saint-Denis-d'Orques,FR,48.023562,-0.325266,services,A81,True,1,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/475277766,2026-06-24,2026-06-24,POINT (-0.325266 48.023562),48.023562,-0.325266
way/475283638,Aire de la Sarthe-Sargé-Le Mans Nord,FR,48.05647,0.253941,services,A11,True,1,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/475283638,2026-06-24,2026-06-24,POINT (0.253941 48.05647),48.05647,0.253941
way/475283640,Aire de la Sarthe-Sargé-Le Mans Sud,FR,48.054792,0.253165,services,A11,True,2,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/475283640,2026-06-24,2026-06-24,POINT (0.253165 48.054792),48.054792,0.253165
way/475284082,Aire de la Martinière,FR,48.052998,0.329786,rest_area,A11,True,1,tag,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/475284082,2026-06-24,2026-06-24,POINT (0.329786 48.052998),48.052998,0.329786
way/475284904,Aire de Parnouette,FR,48.075216,0.450533,rest_area,A11,True,1,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/475284904,2026-06-24,2026-06-24,POINT (0.450533 48.075216),48.075216,0.450533
