id,name,country,lat,lon,feature_type,motorway_ref,has_playground,playground_count,match_type,play_type,side,toilets,restaurant,fuel,cafe,picnic,wheelchair,source,verified_source,osm_url,data_retrieved_at,last_verified,WKT,latitude,longitude
way/429718599,Área de servicio de Igay,ES,42.742434,-2.913378,services,AP-68,True,1,contained,outdoor,unknown,False,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/429718599,2026-06-24,2026-06-24,POINT (-2.913378 42.742434),42.742434,-2.913378
way/431589404,Àrea de servei de Lleida,ES,41.542502,0.638487,services,AP-2,True,1,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/431589404,2026-06-24,2026-06-24,POINT (0.638487 41.542502),41.542502,0.638487
way/478697823,Área de descanso Arriandi,ES,43.182464,-2.653808,rest_area,AP-8,True,1,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/478697823,2026-06-24,2026-06-24,POINT (-2.653808 43.182464),43.182464,-2.653808
way/478697825,Área de descanso Arriandi,ES,43.183459,-2.654386,rest_area,AP-8,True,1,contained,outdoor,unknown,False,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/478697825,2026-06-24,2026-06-24,POINT (-2.654386 43.183459),43.183459,-2.654386
way/482732766,Área de servicio Xilxes / Chilches,ES,39.796762,-0.181295,services,N-340,True,1,contained,outdoor,unknown,False,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/482732766,2026-06-24,2026-06-24,POINT (-0.181295 39.796762),39.796762,-0.181295
way/525091481,Àrea servei l'Empordà,ES,42.174304,2.930197,services,AP-7,True,1,contained,outdoor,unknown,False,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/525091481,2026-06-24,2026-06-24,POINT (2.930197 42.174304),42.174304,2.930197
way/533911318,BP Camino Suárez,ES,36.729679,-4.445177,services,,True,1,contained,outdoor,unknown,False,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/533911318,2026-06-24,2026-06-24,POINT (-4.445177 36.729679),36.729679,-4.445177
way/571642885,Àrea de Servei La Plana,ES,39.864822,-0.122428,services,AP-7,True,1,contained,outdoor,unknown,False,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/571642885,2026-06-24,2026-06-24,POINT (-0.122428 39.864822),39.864822,-0.122428
way/586108808,Área de descanso Toporias,ES,43.3219,-4.227811,rest_area,A-8,True,1,contained,outdoor,unknown,False,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/586108808,2026-06-24,2026-06-24,POINT (-4.227811 43.3219),43.3219,-4.227811
way/586108912,Área de descanso de Jesús del Monte,ES,43.402609,-3.629681,rest_area,N-634,True,1,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/586108912,2026-06-24,2026-06-24,POINT (-3.629681 43.402609),43.402609,-3.629681
way/586108913,Área de descanso de Jesús del Monte,ES,43.404299,-3.623385,rest_area,A-8,True,1,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/586108913,2026-06-24,2026-06-24,POINT (-3.623385 43.404299),43.404299,-3.623385
way/674331929,Área de descanso Ollauri,ES,42.538952,-2.817421,rest_area,AP-68,True,1,contained,outdoor,unknown,False,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/674331929,2026-06-24,2026-06-24,POINT (-2.817421 42.538952),42.538952,-2.817421
way/674331930,Área de descanso Ollauri,ES,42.538002,-2.818229,rest_area,AP-68,True,1,contained,outdoor,unknown,False,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/674331930,2026-06-24,2026-06-24,POINT (-2.818229 42.538002),42.538002,-2.818229
way/706195801,Venta del Peral II,ES,37.553409,-2.614476,services,A-92N,True,1,contained,outdoor,unknown,False,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/706195801,2026-06-24,2026-06-24,POINT (-2.614476 37.553409),37.553409,-2.614476
way/711628269,Área de servicio Valdáliga,ES,43.334206,-4.331927,services,A-8,True,1,contained,outdoor,unknown,False,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/711628269,2026-06-24,2026-06-24,POINT (-4.331927 43.334206),43.334206,-4.331927
way/711628270,Área de servicio Valdáliga,ES,43.334782,-4.329772,services,A-8,True,1,contained,outdoor,unknown,False,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/711628270,2026-06-24,2026-06-24,POINT (-4.329772 43.334782),43.334782,-4.329772
way/742355870,Área de servicio Pozoseco,ES,39.518851,-1.952738,services,A-3,True,1,contained,outdoor,unknown,False,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/742355870,2026-06-24,2026-06-24,POINT (-1.952738 39.518851),39.518851,-1.952738
way/779075159,Área de descanso Lardero,ES,42.429554,-2.492861,rest_area,AP-68,True,2,contained,outdoor,unknown,False,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/779075159,2026-06-24,2026-06-24,POINT (-2.492861 42.429554),42.429554,-2.492861
way/779075161,Área de descanso Lardero,ES,42.430212,-2.495691,rest_area,AP-68,True,3,contained,outdoor,unknown,False,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/779075161,2026-06-24,2026-06-24,POINT (-2.495691 42.430212),42.430212,-2.495691
way/825371214,Complejo Leo,ES,38.028414,-6.21973,services,N-630,True,1,contained,outdoor,unknown,False,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/825371214,2026-06-24,2026-06-24,POINT (-6.21973 38.028414),38.028414,-6.21973
way/909089487,Área recreativa El Robledo,ES,40.905134,-4.037256,rest_area,,True,2,contained,outdoor,unknown,False,False,False,False,False,True,osm,osm,https://www.openstreetmap.org/way/909089487,2026-06-24,2026-06-24,POINT (-4.037256 40.905134),40.905134,-4.037256
way/949139923,Área de Descanso de Baralla,ES,42.918648,-7.344344,rest_area,A-6,True,1,contained,outdoor,unknown,False,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/949139923,2026-06-24,2026-06-24,POINT (-7.344344 42.918648),42.918648,-7.344344
way/953695729,Area de servicio Cerro del Fantasma,ES,37.001655,-5.938301,services,AP-4,True,1,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/953695729,2026-06-24,2026-06-24,POINT (-5.938301 37.001655),37.001655,-5.938301
way/961513059,Área de Servicio La Florida,ES,37.195849,-5.911434,services,AP-4,True,1,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/961513059,2026-06-24,2026-06-24,POINT (-5.911434 37.195849),37.195849,-5.911434
way/97250028,Área de servicio As Augas Longas,ES,43.187887,-7.928142,services,A-6,True,1,contained,outdoor,unknown,False,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/97250028,2026-06-24,2026-06-24,POINT (-7.928142 43.187887),43.187887,-7.928142
